-0.085921	0.029333	0.082637	-0.044914	-0.087397	-0.060655	0.068336	0.006425	0.039517	0.03674	0.137895	0.058128	-0.036998	0.08387	0.036026	-0.049471	0.045571	0.004963	-0.073602	0.00739	-0.112018	0.056241	0.003292	-0.009611	0.036627	0.013725	-0.01558	0.099706	-0.027922	-0.076392	-0.02949	0.082476	-0.074701	0.048811	0.074297	0.04815	-0.016807	-0.012623	-0.032619	-0.083735	-0.001955	-0.102459	-0.126871	0.025137	0.001072	0.053731	0.034899	0.109348	-0.032572	-0.055845
-0.179215	0.068217	0.172099	-0.054546	-0.190174	-0.131302	0.103971	0.03433	0.053516	0.060771	0.274874	0.092513	-0.076368	0.157547	0.093703	-0.114015	0.065045	0.00842	-0.174246	0.029028	-0.226208	0.096088	0.001934	-0.021943	0.078667	0.035483	-0.061128	0.197197	-0.068889	-0.163657	-0.025764	0.154677	-0.1595	0.095492	0.162979	0.097464	-0.018358	-0.023058	-0.062277	-0.151684	0.007215	-0.203337	-0.242338	0.027329	0.001556	0.086914	0.065107	0.215192	-0.061304	-0.115327
-0.068687	0.042922	0.069481	-0.021316	-0.081979	-0.052767	0.041248	0.008412	0.024341	0.013551	0.103246	0.041753	-0.035379	0.082749	0.034951	-0.044109	0.025321	-0.008165	-0.067837	-0.005782	-0.067998	0.046482	-0.011152	-0.017061	0.034481	0.023628	-0.031347	0.060758	-0.037562	-0.060529	-0.019984	0.065386	-0.056979	0.065649	0.077582	0.029556	0.010596	-0.021332	-0.015398	-0.060079	0.002556	-0.066516	-0.09184	-0.000955	-0.001914	0.034653	0.023599	0.096077	-0.005508	-0.046247
-0.117676	0.050892	0.112857	-0.035992	-0.119249	-0.097749	0.061808	0.009565	0.030831	0.043708	0.180941	0.060884	-0.055455	0.106899	0.048727	-0.073375	0.043719	0.006371	-0.11102	0.024535	-0.14193	0.057885	0.004045	-0.011275	0.059549	0.026817	-0.046862	0.131918	-0.050172	-0.101206	-0.012558	0.107159	-0.105678	0.056348	0.099219	0.051357	-0.020772	-0.029347	-0.032788	-0.092977	0.017044	-0.130145	-0.145129	0.020553	0.008411	0.050244	0.045834	0.124322	-0.049415	-0.077034
-0.143962	0.050129	0.139018	-0.040805	-0.154581	-0.112442	0.068367	0.033653	0.041304	0.057084	0.225638	0.061947	-0.063293	0.120536	0.059111	-0.090657	0.05576	0.000234	-0.125184	0.038261	-0.169438	0.085473	0.024723	-0.023772	0.060524	0.019311	-0.054242	0.172277	-0.059914	-0.109511	-0.009993	0.111617	-0.127506	0.081839	0.131966	0.060858	-0.015079	-0.015146	-0.053077	-0.103697	0.012914	-0.16398	-0.174176	0.038701	0.000492	0.073191	0.060518	0.163552	-0.062784	-0.103116
-0.141055	0.059542	0.121458	-0.028331	-0.153974	-0.105885	0.05736	0.028231	0.042131	0.042805	0.205489	0.050266	-0.045314	0.111638	0.061806	-0.089672	0.059581	0.001985	-0.119764	0.028341	-0.168637	0.06506	0.015448	-0.015156	0.057826	0.025369	-0.035887	0.157367	-0.050674	-0.099474	-0.008367	0.118003	-0.10298	0.065248	0.141589	0.061713	-0.007274	-0.009862	-0.047225	-0.096637	0.02188	-0.153729	-0.167001	0.030406	0.001505	0.053191	0.063281	0.147263	-0.058643	-0.090053
0.094527	-0.044597	-0.083544	-0.002112	0.083117	0.054655	-0.032228	-0.025999	-0.015176	-0.044452	-0.135465	-0.032815	0.032333	-0.071533	-0.024733	0.045064	-0.01855	-0.008284	0.07334	-0.002375	0.125335	-0.042054	-0.01387	0.020065	-0.033377	-0.00335	0.038711	-0.099832	0.045822	0.068685	0.013306	-0.062894	0.082636	-0.042786	-0.078556	-0.026156	0.021133	0.027242	0.019115	0.060769	0.006546	0.113047	0.120214	-0.009441	-0.021128	-0.036526	-0.032351	-0.0878	0.030396	0.058892
-0.136207	0.059715	0.138434	-0.037583	-0.144292	-0.099249	0.080634	0.024327	0.048429	0.057008	0.218828	0.07078	-0.050323	0.121367	0.062542	-0.083599	0.043521	0.003478	-0.127564	0.033399	-0.177759	0.079299	0.009964	-0.009567	0.059751	0.013848	-0.048461	0.161159	-0.071178	-0.122749	-0.010112	0.112524	-0.126558	0.074541	0.127279	0.068648	-0.01243	-0.025189	-0.053871	-0.114158	0.013522	-0.165324	-0.178842	0.031051	0.014512	0.064473	0.057941	0.153051	-0.049742	-0.10178
-0.083951	0.041685	0.080748	-0.024914	-0.094167	-0.080381	0.051511	0.024703	0.02491	0.030916	0.147348	0.051068	-0.051604	0.072426	0.040423	-0.067377	0.040589	-0.000824	-0.086816	0.012027	-0.108078	0.045309	0.015193	-0.001327	0.028739	0.01919	-0.042163	0.101391	-0.035237	-0.075231	-0.020012	0.073084	-0.08271	0.050199	0.075636	0.047145	-0.014093	-0.017427	-0.029019	-0.07979	-0.00149	-0.099934	-0.126959	0.008897	-0.003243	0.03659	0.044608	0.098317	-0.031932	-0.058505
-0.009168	-0.000837	0.008581	-0.005565	0.00567	3.1e-05	-0.009199	-0.003317	0.007399	-0.002223	-0.000678	-0.00548	-0.007533	-0.000296	0.002505	0.009979	0.00362	0.007812	-0.004099	-0.009845	0.007668	0.0059	0.008373	0.009012	0.009827	0.006525	-0.003558	0.00547	0.00468	-0.000455	0.00166	0.005587	0.005039	-0.008362	0.00026	0.008311	0.000459	-0.001746	0.008304	0.000559	-0.005428	-0.005644	-0.003246	0.006832	0.002544	-0.007371	0.005186	-0.008387	0.006384	-0.008343
-0.149138	0.069807	0.144452	-0.043758	-0.15148	-0.10056	0.079338	0.025346	0.036561	0.057825	0.226222	0.062032	-0.067084	0.123471	0.069157	-0.091418	0.059133	0.001939	-0.125661	0.018888	-0.187074	0.082835	0.011202	-0.026263	0.061974	0.013262	-0.047614	0.161437	-0.055855	-0.123479	-0.025514	0.131724	-0.129719	0.086247	0.139086	0.056873	-0.013081	-0.033161	-0.047041	-0.112654	0.012368	-0.179993	-0.199513	0.032301	-0.000335	0.069606	0.062015	0.164178	-0.070309	-0.094184
-0.143468	0.05599	0.124822	-0.028914	-0.166697	-0.114265	0.082218	0.033757	0.048827	0.041933	0.225235	0.060756	-0.071631	0.138319	0.057253	-0.087993	0.049774	0.00906	-0.136479	0.030696	-0.184872	0.079803	0.005386	-0.025354	0.06882	0.01953	-0.047569	0.163367	-0.05545	-0.109766	-0.016372	0.123445	-0.127851	0.089329	0.135279	0.070362	-0.026916	-0.02346	-0.043483	-0.126172	0.018856	-0.169354	-0.194731	0.030837	0.016911	0.072515	0.064666	0.16248	-0.066524	-0.098501
-0.223387	0.09498	0.186189	-0.051003	-0.226204	-0.156047	0.113963	0.036126	0.068472	0.076137	0.335713	0.111592	-0.083442	0.199978	0.09031	-0.135318	0.079827	0.011253	-0.19069	0.045922	-0.260901	0.126418	0.020004	-0.01949	0.088106	0.04387	-0.06668	0.235249	-0.092336	-0.173096	-0.021346	0.171273	-0.184079	0.111657	0.190422	0.092687	-0.017917	-0.018942	-0.068925	-0.168313	0.02631	-0.245141	-0.27269	0.052106	0.009228	0.09383	0.095563	0.243583	-0.100123	-0.131529
-0.157567	0.062719	0.145633	-0.045928	-0.165655	-0.124158	0.083281	0.016279	0.031476	0.06336	0.237415	0.074791	-0.057148	0.130377	0.059902	-0.102995	0.050082	-0.002045	-0.126019	0.0205	-0.171491	0.083088	0.020211	-0.006687	0.053492	0.022102	-0.049764	0.155553	-0.063587	-0.125943	-0.023887	0.116098	-0.116103	0.091413	0.125207	0.06231	-0.017646	-0.023891	-0.054211	-0.119114	0.010579	-0.161519	-0.180616	0.033668	0.010367	0.063387	0.057815	0.16631	-0.063305	-0.108994
-0.069346	0.019076	0.061235	-0.021008	-0.067482	-0.054125	0.036293	0.017779	0.013232	0.018968	0.087376	0.03119	-0.018544	0.059092	0.024515	-0.048154	0.027054	-0.006136	-0.055885	0.002646	-0.065691	0.048089	0.014316	-0.003129	0.034296	0.009033	-0.013409	0.072311	-0.023232	-0.060968	-0.010733	0.05616	-0.047419	0.025239	0.053654	0.019252	-0.004019	-0.011627	-0.008788	-0.056947	-0.003388	-0.077709	-0.082687	0.004521	0.012401	0.02689	0.021907	0.059756	-0.022842	-0.055401
-0.093862	0.02576	0.078861	-0.025076	-0.097883	-0.07529	0.055143	0.00311	0.024884	0.027815	0.143032	0.045277	-0.044261	0.084593	0.046715	-0.05863	0.023808	-0.007945	-0.070699	0.017807	-0.097365	0.042517	0.015225	-0.006292	0.036822	0.0116	-0.018525	0.084579	-0.037665	-0.076973	-0.018881	0.070033	-0.066156	0.050746	0.075133	0.050305	0.000529	-0.004315	-0.028372	-0.053999	0.015257	-0.092745	-0.102276	0.014146	-0.005017	0.052963	0.031862	0.098999	-0.041734	-0.05397
-0.151903	0.05708	0.138874	-0.029273	-0.152816	-0.115949	0.066074	0.020152	0.035718	0.064946	0.22104	0.067228	-0.066535	0.12312	0.073897	-0.102334	0.059101	0.005576	-0.11463	0.028698	-0.162325	0.079102	0.010453	-0.022572	0.064997	0.019229	-0.057548	0.151892	-0.064874	-0.113237	-0.022101	0.125061	-0.113598	0.086897	0.126877	0.067904	-0.005237	-0.005801	-0.056217	-0.10238	0.004533	-0.155271	-0.189702	0.036277	0.007533	0.076942	0.051392	0.163722	-0.056529	-0.0892
-0.148101	0.062196	0.13319	-0.033303	-0.159846	-0.125658	0.074488	0.029861	0.035977	0.051627	0.23405	0.070625	-0.077631	0.14195	0.070738	-0.103562	0.053641	0.003545	-0.135759	0.024796	-0.19704	0.094878	0.024575	-0.008057	0.073514	0.03062	-0.064999	0.171641	-0.070769	-0.135033	-0.009978	0.132006	-0.140374	0.09326	0.132528	0.067324	-0.025027	-0.018588	-0.05892	-0.117709	0.010378	-0.177809	-0.197329	0.024678	-0.003539	0.070418	0.058449	0.16467	-0.069835	-0.111016
-0.247393	0.093276	0.227863	-0.061237	-0.277443	-0.192898	0.11548	0.032198	0.08968	0.095514	0.401445	0.12255	-0.099523	0.221347	0.108045	-0.16879	0.099276	0.009768	-0.214357	0.047263	-0.320461	0.125939	0.026978	-0.024998	0.108226	0.044934	-0.088053	0.269364	-0.103323	-0.220729	-0.036509	0.21369	-0.215273	0.140775	0.237084	0.120954	-0.04035	-0.031946	-0.084663	-0.190515	0.020701	-0.294853	-0.317456	0.046037	0.001264	0.102675	0.089447	0.271556	-0.108882	-0.169738
-0.04994	0.007917	0.041621	-0.014166	-0.040455	-0.040071	0.021327	0.00132	0.009238	0.019265	0.058537	0.026213	-0.027214	0.038282	0.010084	-0.023166	0.007813	0.003439	-0.026263	0.016005	-0.053957	0.021044	0.007648	0.001551	0.008031	0.015112	-0.005002	0.036541	-0.007017	-0.031545	0.003904	0.029857	-0.025436	0.017664	0.046707	0.016202	-0.005564	-0.002645	-0.009517	-0.023848	0.005111	-0.036997	-0.046181	0.018251	0.003425	0.024528	0.023411	0.036931	-0.017085	-0.030159
-0.204154	0.088982	0.178228	-0.043855	-0.195293	-0.142562	0.088044	0.026808	0.059495	0.07183	0.292517	0.088012	-0.092256	0.164956	0.079262	-0.10993	0.066056	0.015121	-0.170126	0.036253	-0.240261	0.102976	0.009862	-0.018735	0.091601	0.019121	-0.054762	0.226039	-0.090434	-0.144398	-0.020504	0.158514	-0.169821	0.098768	0.17221	0.094395	-0.015069	-0.036015	-0.060899	-0.136808	0.02628	-0.207411	-0.235145	0.038042	0.017888	0.081784	0.080172	0.202454	-0.092418	-0.135206
-0.133026	0.060814	0.120807	-0.023505	-0.139759	-0.100697	0.075614	0.027886	0.041854	0.04127	0.190205	0.06159	-0.063221	0.122152	0.053491	-0.072808	0.044828	0.003437	-0.113154	0.032288	-0.160287	0.063799	0.012353	-0.005706	0.060671	0.019838	-0.042552	0.150627	-0.062815	-0.099489	-0.025405	0.099301	-0.11871	0.059281	0.110953	0.069072	-0.02285	-0.029349	-0.043534	-0.105681	0.003277	-0.141597	-0.151373	0.022636	-0.002987	0.066301	0.048866	0.132219	-0.047492	-0.083579
-0.130098	0.056315	0.103369	-0.02376	-0.124009	-0.0915	0.061029	0.017882	0.025472	0.032524	0.197579	0.055516	-0.058984	0.09996	0.042926	-0.072634	0.038664	0.00079	-0.093458	0.014032	-0.151963	0.06905	0.005357	-0.022557	0.056075	0.029676	-0.038881	0.126656	-0.05048	-0.103908	-0.001424	0.099194	-0.09406	0.071122	0.096547	0.053336	-0.004349	-0.020311	-0.038618	-0.082097	-0.001925	-0.149492	-0.143111	0.015222	0.005837	0.047594	0.039998	0.119466	-0.053766	-0.082933
-0.244144	0.112844	0.226309	-0.058173	-0.269621	-0.180724	0.117038	0.048594	0.071142	0.086659	0.375662	0.121324	-0.107477	0.2232	0.11022	-0.149263	0.085096	-0.004762	-0.207149	0.038609	-0.308682	0.129385	0.038779	-0.039013	0.111947	0.035564	-0.07597	0.277132	-0.111594	-0.188967	-0.038964	0.206561	-0.204154	0.143149	0.235283	0.107898	-0.036461	-0.032315	-0.084053	-0.191045	0.024308	-0.291227	-0.334683	0.049757	0.021983	0.122149	0.091651	0.255709	-0.112767	-0.156176
-0.13821	0.05218	0.106893	-0.037162	-0.136614	-0.085678	0.054851	0.026512	0.044965	0.047581	0.204408	0.063592	-0.059509	0.120232	0.061973	-0.086502	0.037367	-0.00664	-0.109682	0.033866	-0.162816	0.064716	0.007807	-0.019025	0.060699	0.017583	-0.035654	0.145913	-0.058247	-0.112569	-0.014923	0.108739	-0.102236	0.059039	0.104108	0.054167	-0.018977	-0.018183	-0.044552	-0.098235	0.008251	-0.154234	-0.155529	0.013334	0.014733	0.051941	0.048714	0.131026	-0.06412	-0.074897
-0.200933	0.077325	0.180647	-0.050372	-0.199958	-0.14171	0.093258	0.022509	0.058585	0.062122	0.303808	0.089642	-0.075251	0.173756	0.090891	-0.11474	0.0676	0.012992	-0.182261	0.033377	-0.253506	0.115206	0.015791	-0.02201	0.083018	0.030362	-0.066682	0.225419	-0.083526	-0.168224	-0.026789	0.157812	-0.168424	0.102571	0.182742	0.081712	-0.033277	-0.025104	-0.061027	-0.146846	0.014418	-0.218996	-0.241015	0.029742	0.012984	0.091963	0.071004	0.2218	-0.083767	-0.126
-0.201526	0.06969	0.191431	-0.055195	-0.221406	-0.154893	0.111374	0.037859	0.045397	0.073465	0.313891	0.100364	-0.079942	0.186584	0.090528	-0.136179	0.071975	-0.011234	-0.184701	0.034894	-0.246568	0.112181	0.017097	-0.013487	0.091162	0.041075	-0.059231	0.229081	-0.096598	-0.162235	-0.034823	0.176344	-0.173486	0.102689	0.185221	0.091348	-0.026749	-0.021862	-0.073427	-0.169675	0.013896	-0.228078	-0.248457	0.030295	0.011871	0.100328	0.089124	0.22342	-0.093116	-0.136826
-0.121171	0.051178	0.11591	-0.041154	-0.124876	-0.087842	0.065049	0.015414	0.039526	0.045809	0.18676	0.058874	-0.054851	0.11363	0.060285	-0.06598	0.052494	0.002991	-0.095865	0.016563	-0.149315	0.066166	0.00473	-0.014775	0.04974	0.011716	-0.043692	0.122556	-0.044986	-0.109577	-0.01373	0.103982	-0.086844	0.075963	0.111857	0.050802	-0.01572	-0.005974	-0.049075	-0.097138	0.005014	-0.12631	-0.14154	0.02103	0.000501	0.063964	0.051747	0.117681	-0.05598	-0.081198
-0.124853	0.057008	0.111833	-0.028119	-0.135094	-0.102688	0.070766	0.030393	0.035036	0.047261	0.208486	0.060351	-0.065071	0.115235	0.06345	-0.076011	0.033123	0.009895	-0.119486	0.026905	-0.150988	0.056237	0.013757	-0.02001	0.066468	0.015537	-0.047554	0.150643	-0.051526	-0.116144	-0.006103	0.101158	-0.104786	0.056638	0.109165	0.061327	-0.015204	-0.035998	-0.048899	-0.097213	0.005101	-0.157882	-0.160924	0.016698	0.001254	0.069715	0.060546	0.135559	-0.05182	-0.090641
-0.136926	0.059001	0.117554	-0.041508	-0.147533	-0.091435	0.082038	0.02613	0.030789	0.04755	0.224476	0.061174	-0.052813	0.134312	0.058406	-0.087978	0.045801	-0.00306	-0.123595	0.018538	-0.179687	0.076555	0.016679	-0.024718	0.051253	0.027298	-0.042715	0.160216	-0.059959	-0.117798	-0.023471	0.112499	-0.105876	0.072036	0.131456	0.058054	-0.015613	-0.014527	-0.049854	-0.113334	0.002178	-0.152086	-0.164557	0.028069	-0.006964	0.068809	0.050626	0.141824	-0.053917	-0.084058
-0.201263	0.090506	0.18387	-0.06336	-0.215825	-0.154766	0.111185	0.027982	0.061803	0.082521	0.33015	0.108732	-0.092403	0.198146	0.08687	-0.129168	0.069737	-0.011119	-0.173779	0.029539	-0.257754	0.124604	0.014084	-0.013874	0.08835	0.034526	-0.072471	0.225042	-0.097648	-0.177282	-0.037016	0.175207	-0.17983	0.113678	0.192144	0.095846	-0.033562	-0.031203	-0.067801	-0.156351	0.009166	-0.235026	-0.270818	0.032707	0.015108	0.095456	0.078532	0.231066	-0.078797	-0.13708
-0.123783	0.061312	0.105476	-0.03473	-0.124781	-0.097924	0.074047	0.017325	0.03371	0.04559	0.203763	0.057929	-0.050316	0.109379	0.049298	-0.091441	0.040825	0.008119	-0.104049	0.021922	-0.162081	0.073609	0.01564	-0.013848	0.053909	0.01351	-0.044859	0.142399	-0.055182	-0.101943	-0.015491	0.113907	-0.114316	0.079807	0.116992	0.069614	-0.021842	-0.017006	-0.037451	-0.101948	0.017106	-0.137642	-0.177385	0.021456	0.002272	0.051917	0.047595	0.136905	-0.043191	-0.095196
-0.001757	-0.002615	-0.015319	0.003519	0.014065	-0.009838	-0.008311	-0.010904	0.011343	-0.014417	-0.006362	0.005169	-0.01481	-0.012733	0.004955	-0.003147	0.001687	0.004606	0.001369	0.003645	0.004028	-0.008155	-0.008158	-0.004499	0.01366	0.001299	-0.000125	-0.014723	0.011303	0.01397	0.01478	-0.018166	0.00432	0.001065	-0.019679	0.008316	0.0009	-0.003003	0.003849	0.012126	0.004781	-0.004114	0.008783	0.002751	-0.009068	-0.011939	0.003905	-0.008693	0.002661	0.015642
-0.151244	0.058117	0.141567	-0.034178	-0.16842	-0.125498	0.088469	0.028218	0.047955	0.050184	0.245164	0.073191	-0.075144	0.132618	0.069058	-0.105306	0.040976	0.006003	-0.137987	0.033513	-0.189844	0.083341	0.025809	-0.006055	0.084153	0.030665	-0.060474	0.169997	-0.06199	-0.121779	-0.020412	0.121694	-0.135244	0.067182	0.127603	0.069862	-0.01542	-0.036999	-0.051703	-0.106352	0.005723	-0.174154	-0.195927	0.032609	0.005748	0.080626	0.056436	0.169183	-0.064314	-0.103703
-0.187525	0.068857	0.166338	-0.040166	-0.202349	-0.141592	0.081891	0.035967	0.038125	0.063893	0.290299	0.074066	-0.076129	0.165822	0.086671	-0.112818	0.058953	0.001969	-0.160539	0.038881	-0.236995	0.093595	0.021833	-0.028159	0.072736	0.025178	-0.053862	0.21353	-0.071124	-0.140518	-0.017117	0.148381	-0.151149	0.096558	0.16141	0.088206	-0.012421	-0.021248	-0.064212	-0.136493	0.017366	-0.20176	-0.227811	0.040649	0.011149	0.080449	0.075527	0.178268	-0.079312	-0.117854
-0.028668	0.00615	0.037456	-0.023252	-0.030714	-0.035285	0.017568	0.002686	0.021521	0.008791	0.058734	0.024885	-0.026819	0.030437	0.02873	-0.02192	0.021301	-0.003462	-0.026971	0.00072	-0.03475	0.019773	0.008938	-0.004607	0.02416	0.001982	-0.003044	0.044234	-0.00724	-0.0198	-0.00635	0.033448	-0.034363	0.033118	0.04205	0.023338	-0.012859	-0.000806	-0.017415	-0.022532	0.009547	-0.04074	-0.035321	0.007626	-0.002536	0.013859	0.016915	0.032544	-0.011654	-0.026483
-0.140579	0.056605	0.129025	-0.038064	-0.159698	-0.113666	0.087194	0.028974	0.037057	0.048311	0.223042	0.081158	-0.060286	0.130894	0.058058	-0.09745	0.043627	0.011444	-0.132462	0.028171	-0.169656	0.074316	0.01296	-0.01855	0.061617	0.030272	-0.045607	0.164726	-0.064199	-0.117048	-0.027558	0.128261	-0.122391	0.075825	0.134099	0.074815	-0.001481	-0.025285	-0.05537	-0.121412	0.002239	-0.154077	-0.189235	0.021695	0.007938	0.071664	0.044961	0.158795	-0.067183	-0.102496
-0.152879	0.053518	0.138194	-0.042996	-0.178394	-0.127601	0.085372	0.01806	0.043234	0.07152	0.264792	0.078958	-0.066926	0.143121	0.062686	-0.093738	0.05845	0.002907	-0.148716	0.041364	-0.205369	0.082829	0.015977	-0.022402	0.058552	0.030215	-0.044592	0.189157	-0.073976	-0.133437	-0.008581	0.127248	-0.143081	0.095114	0.141416	0.082872	-0.018487	-0.014736	-0.062269	-0.123245	0.009855	-0.179184	-0.21201	0.040524	0.007002	0.076338	0.051759	0.176854	-0.078753	-0.116747
-0.138271	0.055486	0.108944	-0.031084	-0.140755	-0.095443	0.061127	0.02673	0.03284	0.04555	0.210518	0.050607	-0.041457	0.115955	0.059309	-0.078418	0.0423	0.006141	-0.110232	0.034561	-0.145722	0.063383	0.00892	-0.020401	0.051127	0.027454	-0.053039	0.15426	-0.063544	-0.105563	-0.006692	0.115328	-0.101066	0.080459	0.121973	0.047497	-0.017806	-0.006656	-0.043195	-0.090917	0.002606	-0.158326	-0.175947	0.038215	0.005643	0.056986	0.052058	0.145015	-0.052488	-0.090486
-0.154234	0.075536	0.142664	-0.052403	-0.168479	-0.126183	0.074575	0.030051	0.037442	0.067733	0.256586	0.082436	-0.071713	0.145049	0.061566	-0.109921	0.066267	0.006579	-0.127036	0.020048	-0.196522	0.093985	0.013807	-0.008804	0.076344	0.022139	-0.046151	0.167563	-0.075226	-0.124316	-0.02057	0.134167	-0.132216	0.092374	0.154143	0.074408	-0.009955	-0.018697	-0.050395	-0.121318	0.007186	-0.172023	-0.204152	0.025443	0.016031	0.068004	0.054155	0.168824	-0.075676	-0.111999
-0.145253	0.048047	0.137508	-0.024131	-0.138366	-0.113126	0.070854	0.019683	0.047116	0.040551	0.21686	0.073105	-0.060778	0.123001	0.056863	-0.092779	0.044174	0.012068	-0.116554	0.017206	-0.176453	0.081181	0.014958	-0.009397	0.065272	0.022047	-0.0387	0.151116	-0.055611	-0.117085	-0.018212	0.108864	-0.127508	0.073362	0.125908	0.053208	-0.007357	-0.015168	-0.045235	-0.1087	0.006086	-0.161912	-0.179741	0.020488	0.0127	0.064826	0.047573	0.149429	-0.05152	-0.098226
